Year,Zip Code,Model Year,Fuel,Make,Duty,Vehicles
2019,90012,2020,Battery Electric,OTHER/UNK,Heavy,6
2019,90012,2020,Battery Electric,NEW FLYER,Heavy,20
2019,90012,2020,Battery Electric,PROTERRA,Heavy,25
2019,90012,2021,Battery Electric,OTHER/UNK,Heavy,18
2019,90012,2022,Battery Electric,OTHER/UNK,Heavy,2
2019,90023,2019,Battery Electric,OTHER/UNK,Heavy,2
2019,90023,2021,Battery Electric,OTHER/UNK,Heavy,5
2019,90024,2016,Battery Electric,OTHER/UNK,Heavy,1
2019,90031,2018,Battery Electric,OTHER/UNK,Heavy,1
2019,90040,2021,Battery Electric,OTHER/UNK,Heavy,2
2019,90043,2016,Battery Electric,OTHER/UNK,Heavy,1
2019,90045,2022,Battery Electric,OTHER/UNK,Heavy,1
2019,90065,2021,Battery Electric,OTHER/UNK,Heavy,2
2019,90095,2016,Battery Electric,OTHER/UNK,Heavy,1
2019,90095,2018,Battery Electric,OTHER/UNK,Heavy,1
2019,90095,2019,Battery Electric,OTHER/UNK,Heavy,3
2019,90095,2021,Battery Electric,OTHER/UNK,Heavy,1
2019,90095,2022,Battery Electric,OTHER/UNK,Heavy,1
2019,90220,2021,Battery Electric,OTHER/UNK,Heavy,1
2019,90220,2022,Battery Electric,OTHER/UNK,Heavy,1
2019,90221,2019,Battery Electric,OTHER/UNK,Heavy,2
2019,90222,2017,Battery Electric,OTHER/UNK,Heavy,2
2019,90232,2021,Battery Electric,OTHER/UNK,Heavy,5
2019,90241,2021,Battery Electric,OTHER/UNK,Heavy,1
2019,90241,2023,Battery Electric,OTHER/UNK,Heavy,2
2019,90245,2022,Battery Electric,VOLVO,Heavy,25
2019,90245,2023,Battery Electric,OTHER/UNK,Heavy,4
2019,90250,2020,Battery Electric,OTHER/UNK,Heavy,2
2019,90262,2016,Battery Electric,OTHER/UNK,Heavy,2
2019,90262,2021,Battery Electric,OTHER/UNK,Heavy,3
2019,90265,2018,Battery Electric,OTHER/UNK,Heavy,1
2019,90301,2019,Battery Electric,GREENPOWER MOTOR,Heavy,22
2019,90301,2021,Battery Electric,OTHER/UNK,Heavy,1
2019,90401,2019,Battery Electric,OTHER/UNK,Heavy,1
2019,90620,2023,Battery Electric,OTHER/UNK,Heavy,2
2019,90621,2023,Battery Electric,OTHER/UNK,Heavy,1
2019,90640,2018,Battery Electric,OTHER/UNK,Heavy,2
2019,90640,2021,Battery Electric,OTHER/UNK,Heavy,6
2019,90701,2019,Battery Electric,OTHER/UNK,Heavy,1
2019,90704,2017,Battery Electric,OTHER/UNK,Heavy,3
2019,90706,2018,Battery Electric,OTHER/UNK,Heavy,2
2019,90714,2019,Battery Electric,OTHER/UNK,Heavy,1
2019,90744,2022,Battery Electric,OTHER/UNK,Heavy,2
2019,90745,2019,Battery Electric,OTHER/UNK,Heavy,1
2019,90745,2022,Battery Electric,OTHER/UNK,Heavy,2
2019,90755,2019,Battery Electric,OTHER/UNK,Heavy,2
2019,90810,2020,Battery Electric,OTHER/UNK,Heavy,8
2019,90813,2016,Battery Electric,OTHER/UNK,Heavy,10
2019,90813,2021,Battery Electric,BYD COACH AND BUS,Heavy,14
2019,90813,2022,Battery Electric,OTHER/UNK,Heavy,2
2019,91202,2022,Battery Electric,OTHER/UNK,Heavy,1
2019,91311,2021,Battery Electric,OTHER/UNK,Heavy,2
2019,91342,2020,Battery Electric,OTHER/UNK,Heavy,7
2019,91344,2022,Battery Electric,OTHER/UNK,Heavy,1
2019,91351,2020,Battery Electric,OTHER/UNK,Heavy,1
2019,91351,2021,Battery Electric,OTHER/UNK,Heavy,1
2019,91362,2019,Battery Electric,GREENPOWER MOTOR,Heavy,35
2019,91362,2022,Battery Electric,OTHER/UNK,Heavy,2
2019,91605,2021,Battery Electric,OTHER/UNK,Heavy,3
2019,91706,2019,Battery Electric,OTHER/UNK,Heavy,3
2019,91710,2020,Battery Electric,ORANGE EV,Heavy,19
2019,91731,2021,Battery Electric,OTHER/UNK,Heavy,3
2019,91732,2018,Battery Electric,OTHER/UNK,Heavy,2
2019,91732,2020,Battery Electric,OTHER/UNK,Heavy,3
2019,91748,2023,Battery Electric,OTHER/UNK,Heavy,8
2019,91761,2022,Battery Electric,OTHER/UNK,Heavy,8
2019,91766,2020,Battery Electric,OTHER/UNK,Heavy,8
2019,91770,2021,Battery Electric,OTHER/UNK,Heavy,1
2019,91789,<2009,Battery Electric,OTHER/UNK,Heavy,1
2019,91790,2010,Battery Electric,OTHER/UNK,Heavy,1
2019,91790,2013,Battery Electric,OTHER/UNK,Heavy,7
2019,91790,2015,Battery Electric,OTHER/UNK,Heavy,2
2019,91790,2017,Battery Electric,PROTERRA,Heavy,14
2019,91790,2018,Battery Electric,OTHER/UNK,Heavy,3
2019,91790,2020,Battery Electric,OTHER/UNK,Heavy,2
2019,91910,2023,Battery Electric,OTHER/UNK,Heavy,2
2019,91942,2022,Battery Electric,OTHER/UNK,Heavy,1
2019,91942,2023,Battery Electric,OTHER/UNK,Heavy,6
2019,91944,2023,Battery Electric,OTHER/UNK,Heavy,7
2019,91949,2023,Battery Electric,OTHER/UNK,Heavy,1
2019,91978,2022,Battery Electric,OTHER/UNK,Heavy,1
2019,91978,2023,Battery Electric,OTHER/UNK,Heavy,1
2019,92011,2021,Battery Electric,OTHER/UNK,Heavy,1
2019,92020,2019,Battery Electric,OTHER/UNK,Heavy,5
2019,92020,2021,Battery Electric,OTHER/UNK,Heavy,2
2019,92020,2023,Battery Electric,OTHER/UNK,Heavy,5
2019,92027,2021,Battery Electric,OTHER/UNK,Heavy,6
2019,92058,2020,Battery Electric,OTHER/UNK,Heavy,1
2019,92064,2020,Battery Electric,OTHER/UNK,Heavy,2
2019,92064,2022,Battery Electric,BLUE BIRD,Heavy,13
2019,92065,2021,Battery Electric,OTHER/UNK,Heavy,5
2019,92071,2019,Battery Electric,OTHER/UNK,Heavy,2
2019,92084,2023,Battery Electric,OTHER/UNK,Heavy,6
2019,92101,2019,Battery Electric,OTHER/UNK,Heavy,6
2019,92101,2021,Battery Electric,OTHER/UNK,Heavy,4
2019,92110,2019,Battery Electric,OTHER/UNK,Heavy,2
2019,92111,2021,Battery Electric,OTHER/UNK,Heavy,3
2019,92111,2022,Battery Electric,OTHER/UNK,Heavy,1
2019,92111,2023,Battery Electric,OTHER/UNK,Heavy,10
2019,92127,2021,Battery Electric,OTHER/UNK,Heavy,2
2019,92223,2019,Battery Electric,OTHER/UNK,Heavy,2
2019,92223,<2009,Battery Electric,OTHER/UNK,Heavy,1
2019,92250,2021,Battery Electric,OTHER/UNK,Heavy,3
2019,92264,2022,Battery Electric,OTHER/UNK,Heavy,1
2019,92276,2018,Battery Electric,OTHER/UNK,Heavy,4
2019,92301,2020,Battery Electric,OTHER/UNK,Heavy,3
2019,92308,2019,Battery Electric,OTHER/UNK,Heavy,2
2019,92335,2018,Battery Electric,OTHER/UNK,Heavy,2
2019,92335,2020,Battery Electric,OTHER/UNK,Heavy,10
2019,92335,2021,Battery Electric,OTHER/UNK,Heavy,5
2019,92345,2019,Battery Electric,OTHER/UNK,Heavy,7
2019,92345,2021,Battery Electric,OTHER/UNK,Heavy,5
2019,92346,2022,Battery Electric,OTHER/UNK,Heavy,2
2019,92356,2019,Battery Electric,OTHER/UNK,Heavy,1
2019,92376,2019,Battery Electric,OTHER/UNK,Heavy,2
2019,92377,2017,Battery Electric,OTHER/UNK,Heavy,2
2019,92377,2019,Battery Electric,OTHER/UNK,Heavy,3
2019,92377,2023,Battery Electric,OTHER/UNK,Heavy,1
2019,92411,2016,Battery Electric,OTHER/UNK,Heavy,1
2019,92411,2021,Battery Electric,OTHER/UNK,Heavy,4
2019,92507,2010,Battery Electric,OTHER/UNK,Heavy,1
2019,92509,2016,Battery Electric,OTHER/UNK,Heavy,2
2019,92545,2021,Battery Electric,OTHER/UNK,Heavy,8
2019,92551,2019,Battery Electric,OTHER/UNK,Heavy,1
2019,92553,2023,Battery Electric,IC BUS,Heavy,38
2019,92571,2019,Battery Electric,OTHER/UNK,Heavy,1
2019,92583,2021,Battery Electric,OTHER/UNK,Heavy,1
2019,92590,2021,Battery Electric,OTHER/UNK,Heavy,1
2019,92617,2017,Battery Electric,BYD COACH AND BUS,Heavy,20
2019,92617,2018,Battery Electric,OTHER/UNK,Heavy,10
2019,92617,2021,Battery Electric,OTHER/UNK,Heavy,4
2019,92618,2019,Battery Electric,OTHER/UNK,Heavy,2
2019,92618,2021,Battery Electric,OTHER/UNK,Heavy,2
2019,92618,2022,Battery Electric,OTHER/UNK,Heavy,1
2019,92626,2021,Battery Electric,OTHER/UNK,Heavy,3
2019,92801,2022,Battery Electric,OTHER/UNK,Heavy,1
2019,92801,2023,Battery Electric,OTHER/UNK,Heavy,10
2019,92802,2022,Battery Electric,OTHER/UNK,Heavy,1
2019,92805,2020,Battery Electric,BYD COACH AND BUS,Heavy,32
2019,92805,2021,Battery Electric,OTHER/UNK,Heavy,18
2019,92806,2021,Battery Electric,OTHER/UNK,Heavy,1
2019,92807,2022,Battery Electric,OTHER/UNK,Heavy,5
2019,92812,2019,Battery Electric,OTHER/UNK,Heavy,2
2019,92821,2019,Battery Electric,OTHER/UNK,Heavy,2
2019,92840,2023,Battery Electric,OTHER/UNK,Heavy,6
2019,92863,2021,Battery Electric,OTHER/UNK,Heavy,1
2019,92867,2020,Battery Electric,OTHER/UNK,Heavy,7
2019,92867,2022,Battery Electric,OTHER/UNK,Heavy,3
2019,92868,2021,Battery Electric,OTHER/UNK,Heavy,2
2019,92870,2019,Battery Electric,OTHER/UNK,Heavy,2
2019,93001,2022,Battery Electric,OTHER/UNK,Heavy,2
2019,93003,2021,Battery Electric,OTHER/UNK,Heavy,5
2019,93010,2021,Battery Electric,OTHER/UNK,Heavy,6
2019,93012,2017,Battery Electric,OTHER/UNK,Heavy,1
2019,93021,2022,Battery Electric,OTHER/UNK,Heavy,1
2019,93030,2021,Battery Electric,OTHER/UNK,Heavy,3
2019,93033,2020,Battery Electric,OTHER/UNK,Heavy,2
2019,93033,2021,Battery Electric,OTHER/UNK,Heavy,1
2019,93033,2022,Battery Electric,OTHER/UNK,Heavy,1
2019,93101,2017,Battery Electric,BYD COACH AND BUS,Heavy,14
2019,93103,<2009,Battery Electric,OTHER/UNK,Heavy,5
2019,93110,2019,Battery Electric,OTHER/UNK,Heavy,2
2019,93117,2019,Battery Electric,OTHER/UNK,Heavy,5
2019,93203,2019,Battery Electric,OTHER/UNK,Heavy,3
2019,93210,2021,Battery Electric,OTHER/UNK,Heavy,5
2019,93221,2019,Battery Electric,OTHER/UNK,Heavy,4
2019,93232,2020,Battery Electric,OTHER/UNK,Heavy,4
2019,93247,2020,Battery Electric,OTHER/UNK,Heavy,2
2019,93257,2018,Battery Electric,OTHER/UNK,Heavy,10
2019,93257,2020,Battery Electric,OTHER/UNK,Heavy,2
2019,93257,2021,Battery Electric,OTHER/UNK,Heavy,3
2019,93257,2022,Battery Electric,OTHER/UNK,Heavy,6
2019,93263,2022,Battery Electric,OTHER/UNK,Heavy,2
2019,93268,2019,Battery Electric,OTHER/UNK,Heavy,1
2019,93291,2018,Battery Electric,OTHER/UNK,Heavy,3
2019,93291,2019,Battery Electric,OTHER/UNK,Heavy,2
2019,93291,2020,Battery Electric,OTHER/UNK,Heavy,11
2019,93291,2021,Battery Electric,OTHER/UNK,Heavy,4
2019,93301,2021,Battery Electric,OTHER/UNK,Heavy,5
2019,93301,2023,Battery Electric,OTHER/UNK,Heavy,3
2019,93307,2019,Battery Electric,OTHER/UNK,Heavy,2
2019,93308,2017,Battery Electric,OTHER/UNK,Heavy,1
2019,93312,2019,Battery Electric,OTHER/UNK,Heavy,1
2019,93436,2021,Battery Electric,OTHER/UNK,Heavy,4
2019,93446,2019,Battery Electric,OTHER/UNK,Heavy,1
2019,93455,2020,Battery Electric,OTHER/UNK,Heavy,1
2019,93455,2021,Battery Electric,OTHER/UNK,Heavy,1
2019,93458,2021,Battery Electric,OTHER/UNK,Heavy,1
2019,93458,2022,Battery Electric,OTHER/UNK,Heavy,2
2019,93514,2020,Battery Electric,OTHER/UNK,Heavy,2
2019,93517,2018,Battery Electric,OTHER/UNK,Heavy,1
2019,93517,2020,Battery Electric,OTHER/UNK,Heavy,1
2019,93534,2014,Battery Electric,OTHER/UNK,Heavy,1
2019,93534,2016,Battery Electric,OTHER/UNK,Heavy,3
2019,93534,2017,Battery Electric,BYD COACH AND BUS,Heavy,37
2019,93534,2019,Battery Electric,OTHER/UNK,Heavy,9
2019,93534,2019,Battery Electric,BYD COACH AND BUS,Heavy,12
2019,93534,2020,Battery Electric,OTHER/UNK,Heavy,2
2019,93535,2014,Battery Electric,OTHER/UNK,Heavy,1
2019,93535,2017,Battery Electric,OTHER/UNK,Heavy,1
2019,93535,2019,Battery Electric,OTHER/UNK,Heavy,1
2019,93546,2022,Battery Electric,OTHER/UNK,Heavy,1
2019,93555,2021,Battery Electric,OTHER/UNK,Heavy,2
2019,93591,2018,Battery Electric,OTHER/UNK,Heavy,1
2019,93591,2020,Battery Electric,OTHER/UNK,Heavy,1
2019,93610,2021,Battery Electric,OTHER/UNK,Heavy,1
2019,93611,2019,Battery Electric,OTHER/UNK,Heavy,3
2019,93611,2020,Battery Electric,OTHER/UNK,Heavy,6
2019,93625,2018,Battery Electric,OTHER/UNK,Heavy,1
2019,93625,2019,Battery Electric,OTHER/UNK,Heavy,1
2019,93625,2021,Battery Electric,OTHER/UNK,Heavy,7
2019,93636,2022,Battery Electric,OTHER/UNK,Heavy,2
2019,93637,2020,Battery Electric,OTHER/UNK,Heavy,5
2019,93637,2022,Battery Electric,OTHER/UNK,Heavy,3
2019,93638,2022,Battery Electric,OTHER/UNK,Heavy,1
2019,93648,2021,Battery Electric,OTHER/UNK,Heavy,5
2019,93657,2018,Battery Electric,OTHER/UNK,Heavy,2
2019,93657,2019,Battery Electric,OTHER/UNK,Heavy,2
2019,93673,2020,Battery Electric,OTHER/UNK,Heavy,1
2019,93701,2022,Battery Electric,OTHER/UNK,Heavy,2
2019,93706,2021,Battery Electric,OTHER/UNK,Heavy,2
2019,93706,2022,Battery Electric,OTHER/UNK,Heavy,5
2019,93721,2018,Battery Electric,OTHER/UNK,Heavy,5
2019,93721,2019,Battery Electric,OTHER/UNK,Heavy,2
2019,93723,2018,Battery Electric,OTHER/UNK,Heavy,2
2019,93725,2021,Battery Electric,OTHER/UNK,Heavy,2
2019,93901,2020,Battery Electric,OTHER/UNK,Heavy,2
2019,93905,2020,Battery Electric,OTHER/UNK,Heavy,1
2019,93905,2021,Battery Electric,OTHER/UNK,Heavy,1
2019,93906,2016,Battery Electric,OTHER/UNK,Heavy,1
2019,93906,2020,Battery Electric,OTHER/UNK,Heavy,1
2019,93925,2020,Battery Electric,OTHER/UNK,Heavy,1
2019,93926,2016,Battery Electric,OTHER/UNK,Heavy,1
2019,93926,2019,Battery Electric,OTHER/UNK,Heavy,1
2019,93926,2021,Battery Electric,OTHER/UNK,Heavy,1
2019,93927,2019,Battery Electric,OTHER/UNK,Heavy,1
2019,93932,2019,Battery Electric,OTHER/UNK,Heavy,1
2019,93940,2018,Battery Electric,OTHER/UNK,Heavy,2
2019,94010,2018,Battery Electric,OTHER/UNK,Heavy,1
2019,94019,2020,Battery Electric,OTHER/UNK,Heavy,3
2019,94027,2021,Battery Electric,OTHER/UNK,Heavy,1
2019,94062,2021,Battery Electric,OTHER/UNK,Heavy,1
2019,94065,2021,Battery Electric,OTHER/UNK,Heavy,1
2019,94086,2019,Battery Electric,OTHER/UNK,Heavy,4
2019,94107,2019,Battery Electric,OTHER/UNK,Heavy,1
2019,94109,2017,Battery Electric,OTHER/UNK,Heavy,1
2019,94124,2014,Battery Electric,NEW FLYER,Heavy,60
2019,94124,2017,Battery Electric,NEW FLYER,Heavy,24
2019,94124,2018,Battery Electric,NEW FLYER,Heavy,189
2019,94124,2019,Battery Electric,OTHER/UNK,Heavy,6
2019,94124,2021,Battery Electric,OTHER/UNK,Heavy,11
2019,94124,<2009,Battery Electric,NEW FLYER,Heavy,32
2019,94143,2017,Battery Electric,BYD COACH AND BUS,Heavy,14
2019,94143,2018,Battery Electric,OTHER/UNK,Heavy,2
2019,94158,2017,Battery Electric,OTHER/UNK,Heavy,1
2019,94158,2021,Battery Electric,OTHER/UNK,Heavy,10
2019,94305,2014,Battery Electric,OTHER/UNK,Heavy,10
2019,94305,2016,Battery Electric,OTHER/UNK,Heavy,10
2019,94305,2017,Battery Electric,BYD COACH AND BUS,Heavy,18
2019,94509,2017,Battery Electric,OTHER/UNK,Heavy,2
2019,94509,2018,Battery Electric,OTHER/UNK,Heavy,2
2019,94510,2017,Battery Electric,OTHER/UNK,Heavy,1
2019,94513,2021,Battery Electric,OTHER/UNK,Heavy,1
2019,94538,2019,Battery Electric,OTHER/UNK,Heavy,10
2019,94545,2021,Battery Electric,OTHER/UNK,Heavy,5
2019,94559,2022,Battery Electric,OTHER/UNK,Heavy,2
2019,94560,2020,Battery Electric,OTHER/UNK,Heavy,2
2019,94565,2018,Battery Electric,OTHER/UNK,Heavy,2
2019,94565,2019,Battery Electric,OTHER/UNK,Heavy,2
2019,94580,2020,Battery Electric,OTHER/UNK,Heavy,1
2019,94589,2019,Battery Electric,OTHER/UNK,Heavy,5
2019,94590,2016,Battery Electric,OTHER/UNK,Heavy,2
2019,94590,2019,Battery Electric,OTHER/UNK,Heavy,2
2019,94603,<2009,Battery Electric,OTHER/UNK,Heavy,1
2019,94607,2018,Battery Electric,OTHER/UNK,Heavy,1
2019,94607,2019,Battery Electric,OTHER/UNK,Heavy,2
2019,94608,2022,Battery Electric,OTHER/UNK,Heavy,1
2019,94608,2023,Battery Electric,OTHER/UNK,Heavy,1
2019,94609,2010,Battery Electric,OTHER/UNK,Heavy,1
2019,94612,2019,Battery Electric,OTHER/UNK,Heavy,5
2019,94621,2020,Battery Electric,OTHER/UNK,Heavy,2
2019,94702,2019,Battery Electric,OTHER/UNK,Heavy,2
2019,94710,2019,Battery Electric,OTHER/UNK,Heavy,6
2019,94901,2018,Battery Electric,OTHER/UNK,Heavy,2
2019,94903,2019,Battery Electric,OTHER/UNK,Heavy,4
2019,94952,2021,Battery Electric,OTHER/UNK,Heavy,9
2019,94952,<2009,Battery Electric,OTHER/UNK,Heavy,1
2019,95005,2019,Battery Electric,OTHER/UNK,Heavy,1
2019,95035,2019,Battery Electric,OTHER/UNK,Heavy,4
2019,95035,2021,Battery Electric,OTHER/UNK,Heavy,2
2019,95045,2019,Battery Electric,OTHER/UNK,Heavy,1
2019,95051,2020,Battery Electric,OTHER/UNK,Heavy,4
2019,95060,2019,Battery Electric,OTHER/UNK,Heavy,1
2019,95060,2020,Battery Electric,OTHER/UNK,Heavy,3
2019,95060,2021,Battery Electric,OTHER/UNK,Heavy,1
2019,95060,2022,Battery Electric,OTHER/UNK,Heavy,1
2019,95062,2019,Battery Electric,OTHER/UNK,Heavy,1
2019,95112,2018,Battery Electric,OTHER/UNK,Heavy,10
2019,95112,2019,Battery Electric,OTHER/UNK,Heavy,1
2019,95112,2020,Battery Electric,OTHER/UNK,Heavy,2
2019,95122,2019,Battery Electric,OTHER/UNK,Heavy,2
2019,95134,2017,Battery Electric,OTHER/UNK,Heavy,5
2019,95134,2019,Battery Electric,OTHER/UNK,Heavy,5
2019,95202,2018,Battery Electric,OTHER/UNK,Heavy,4
2019,95202,2021,Battery Electric,OTHER/UNK,Heavy,8
2019,95205,2012,Battery Electric,OTHER/UNK,Heavy,2
2019,95205,2016,Battery Electric,OTHER/UNK,Heavy,10
2019,95205,2018,Battery Electric,OTHER/UNK,Heavy,1
2019,95208,2019,Battery Electric,OTHER/UNK,Heavy,1
2019,95221,2021,Battery Electric,OTHER/UNK,Heavy,1
2019,95249,2019,Battery Electric,OTHER/UNK,Heavy,3
2019,95301,2021,Battery Electric,OTHER/UNK,Heavy,2
2019,95310,2019,Battery Electric,OTHER/UNK,Heavy,2
2019,95326,2021,Battery Electric,OTHER/UNK,Heavy,4
2019,95354,2018,Battery Electric,OTHER/UNK,Heavy,5
2019,95377,2019,Battery Electric,OTHER/UNK,Heavy,1
2019,95380,2019,Battery Electric,OTHER/UNK,Heavy,1
2019,95386,2021,Battery Electric,OTHER/UNK,Heavy,1
2019,95407,2018,Battery Electric,OTHER/UNK,Heavy,1
2019,95407,2020,Battery Electric,OTHER/UNK,Heavy,2
2019,95418,2019,Battery Electric,OTHER/UNK,Heavy,2
2019,95448,2018,Battery Electric,OTHER/UNK,Heavy,1
2019,95448,2019,Battery Electric,OTHER/UNK,Heavy,2
2019,95448,2021,Battery Electric,OTHER/UNK,Heavy,1
2019,95457,2018,Battery Electric,OTHER/UNK,Heavy,1
2019,95476,2019,Battery Electric,OTHER/UNK,Heavy,3
2019,95476,2020,Battery Electric,OTHER/UNK,Heavy,3
2019,95482,2018,Battery Electric,OTHER/UNK,Heavy,1
2019,95482,2021,Battery Electric,OTHER/UNK,Heavy,3
2019,95492,2021,Battery Electric,OTHER/UNK,Heavy,2
2019,95501,2018,Battery Electric,OTHER/UNK,Heavy,1
2019,95501,2021,Battery Electric,OTHER/UNK,Heavy,1
2019,95519,2019,Battery Electric,OTHER/UNK,Heavy,2
2019,95519,2020,Battery Electric,OTHER/UNK,Heavy,1
2019,95519,2021,Battery Electric,OTHER/UNK,Heavy,1
2019,95521,2020,Battery Electric,OTHER/UNK,Heavy,1
2019,95531,2022,Battery Electric,OTHER/UNK,Heavy,1
2019,95652,2019,Battery Electric,OTHER/UNK,Heavy,1
2019,95660,2017,Battery Electric,OTHER/UNK,Heavy,8
2019,95660,2018,Battery Electric,OTHER/UNK,Heavy,1
2019,95660,2019,Battery Electric,OTHER/UNK,Heavy,13
2019,95660,2020,Battery Electric,OTHER/UNK,Heavy,10
2019,95660,2021,Battery Electric,OTHER/UNK,Heavy,10
2019,95667,2021,Battery Electric,OTHER/UNK,Heavy,1
2019,95672,2018,Battery Electric,OTHER/UNK,Heavy,1
2019,95672,2019,Battery Electric,OTHER/UNK,Heavy,3
2019,95684,2019,Battery Electric,OTHER/UNK,Heavy,1
2019,95685,2021,Battery Electric,OTHER/UNK,Heavy,1
2019,95687,2020,Battery Electric,OTHER/UNK,Heavy,1
2019,95688,2021,Battery Electric,OTHER/UNK,Heavy,1
2019,95691,2019,Battery Electric,OTHER/UNK,Heavy,4
2019,95694,2020,Battery Electric,OTHER/UNK,Heavy,3
2019,95746,2019,Battery Electric,OTHER/UNK,Heavy,2
2019,95747,2019,Battery Electric,OTHER/UNK,Heavy,2
2019,95776,2019,Battery Electric,OTHER/UNK,Heavy,6
2019,95811,2021,Battery Electric,OTHER/UNK,Heavy,2
2019,95812,2018,Battery Electric,OTHER/UNK,Heavy,2
2019,95812,2019,Battery Electric,OTHER/UNK,Heavy,3
2019,95816,2018,Battery Electric,OTHER/UNK,Heavy,4
2019,95816,2019,Battery Electric,OTHER/UNK,Heavy,6
2019,95824,2020,Battery Electric,OTHER/UNK,Heavy,1
2019,95828,2018,Battery Electric,OTHER/UNK,Heavy,8
2019,95828,2023,Battery Electric,OTHER/UNK,Heavy,6
2019,95834,2020,Battery Electric,OTHER/UNK,Heavy,3
2019,95834,2021,Battery Electric,OTHER/UNK,Heavy,1
2019,95837,2019,Battery Electric,OTHER/UNK,Heavy,5
2019,95837,2021,Battery Electric,OTHER/UNK,Heavy,5
2019,95843,2022,Battery Electric,OTHER/UNK,Heavy,1
2019,95912,2019,Battery Electric,OTHER/UNK,Heavy,2
2019,95912,2020,Battery Electric,OTHER/UNK,Heavy,3
2019,95932,2019,Battery Electric,OTHER/UNK,Heavy,1
2019,95938,2019,Battery Electric,OTHER/UNK,Heavy,2
2019,95948,2019,Battery Electric,OTHER/UNK,Heavy,3
2019,95948,2021,Battery Electric,OTHER/UNK,Heavy,1
2019,95965,2021,Battery Electric,OTHER/UNK,Heavy,6
2019,95966,2018,Battery Electric,OTHER/UNK,Heavy,1
2019,95966,2020,Battery Electric,OTHER/UNK,Heavy,5
2019,95968,2018,Battery Electric,OTHER/UNK,Heavy,1
2019,95968,2019,Battery Electric,OTHER/UNK,Heavy,1
2019,95968,2020,Battery Electric,OTHER/UNK,Heavy,3
2019,95969,2019,Battery Electric,OTHER/UNK,Heavy,1
2019,95971,2018,Battery Electric,OTHER/UNK,Heavy,1
2019,96001,2019,Battery Electric,OTHER/UNK,Heavy,1
2019,96001,2021,Battery Electric,OTHER/UNK,Heavy,1
2019,96001,2022,Battery Electric,OTHER/UNK,Heavy,4
2019,96003,2018,Battery Electric,OTHER/UNK,Heavy,1
2019,96003,2019,Battery Electric,OTHER/UNK,Heavy,4
2019,96003,2020,Battery Electric,OTHER/UNK,Heavy,1
2019,96003,2021,Battery Electric,OTHER/UNK,Heavy,3
2019,96013,2020,Battery Electric,OTHER/UNK,Heavy,1
2019,96021,2021,Battery Electric,OTHER/UNK,Heavy,1
2019,96022,2020,Battery Electric,OTHER/UNK,Heavy,2
2019,96056,2018,Battery Electric,OTHER/UNK,Heavy,1
2019,96080,2020,Battery Electric,OTHER/UNK,Heavy,3
2019,96080,2021,Battery Electric,OTHER/UNK,Heavy,2
2019,96088,2019,Battery Electric,OTHER/UNK,Heavy,1
2019,96118,2019,Battery Electric,OTHER/UNK,Heavy,2
2019,96120,2021,Battery Electric,OTHER/UNK,Heavy,1
2019,96130,2020,Battery Electric,OTHER/UNK,Heavy,3
2019,96130,2021,Battery Electric,OTHER/UNK,Heavy,1
2019,98109,2020,Battery Electric,BYD COACH AND BUS,Heavy,11
2020,95485,2018,Battery Electric,NEWFLYER,Heavy,5
2020,94598,2018,Battery Electric,OTHER/UNK,Heavy,4
2020,90674,<2008,Battery Electric,OTHER/UNK,Heavy,1
2020,90702,2019,Battery Electric,OTHER/UNK,Heavy,3
2020,92161,<2008,Battery Electric,OTHER/UNK,Heavy,1
2020,90316,2019,Battery Electric,OTHER/UNK,Heavy,9
2020,95674,2018,Battery Electric,OTHER/UNK,Heavy,5
2020,93524,<2008,Battery Electric,OTHER/UNK,Heavy,5
2020,95803,_RARE_,Battery Electric,_RARE_,Heavy,2
2020,92984,<2008,Battery Electric,OTHER/UNK,Heavy,4
2020,95612,_RARE_,Battery Electric,OTHER/UNK,Heavy,9
2020,90721,2018,Battery Electric,OTHER/UNK,Heavy,2
2020,95024,<2008,Battery Electric,NEWFLYER,Heavy,1
2020,95875,_RARE_,Battery Electric,NEWFLYER,Heavy,2
2020,95660,2019,Battery Electric,OTHER/UNK,Heavy,5
2020,95212,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,95502,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,95872,2019,Battery Electric,NEWFLYER,Heavy,11
2020,90784,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,93671,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,95449,2019,Battery Electric,NEWFLYER,Heavy,1
2020,95417,<2008,Battery Electric,_RARE_,Heavy,5
2020,90687,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,94608,_RARE_,Battery Electric,OTHER/UNK,Heavy,1
2020,93668,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,95659,<2008,Battery Electric,OTHER/UNK,Heavy,12
2020,94569,2019,Battery Electric,OTHER/UNK,Heavy,12
2020,95458,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,92243,2019,Battery Electric,OTHER/UNK,Heavy,7
2020,93107,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,95625,_RARE_,Battery Electric,OTHER/UNK,Heavy,3
2020,95440,2018,Battery Electric,OTHER/UNK,Heavy,9
2020,94586,2009,Battery Electric,OTHER/UNK,Heavy,2
2020,94139,2019,Battery Electric,OTHER/UNK,Heavy,4
