FID,LineDirId,StopName,RTID,Routes
0,211870,Santa Clara Transit Center,60001,22
1,212170,San Jose Airport Terminal A,60008," 60,  60"
2,212171,San Jose Airport Terminal B,60011," 60,  60"
3,212171,1st & Metro @ Metro Station,60014,60
4,211870,El Camino & Lafayette,60020," 22,  60,  59"
5,212180,1st & Mission,60021," 61,  61"
6,212210,Hedding & 11th,60028,66
7,212321,King & Mabury,60032,77
8,212321,King & Las Plumas,60033,77
9,212321,King & McKee,60034," 77, 523, 64A"
10,211870,King & Alum Rock,60035," 22,  77"
11,211870,King & San Antonio,60036," 22,  77"
12,211870,King & Hermocilla,60037," 22,  77"
13,211870,King & Virginia,60038," 22,  77"
14,211870,King & Chaucer,60039," 22,  77"
15,211870,King & Story,60040," 22,  77"
16,211870,King & Christopher,60041," 22,  77"
17,211870,King & Miami,60042," 22,  77"
18,211870,King & Havana,60043," 22,  77"
19,211870,King & Cunningham,60044," 22,  77"
20,211870,King & Waverly,60045," 22,  77"
21,211870,King & Seminole,60046," 22,  77"
22,211870,Tully & King,60047," 22,  26"
23,211870,Tully & Brahms,60048," 22,  26"
24,211870,Tully & Quimby,60049," 22,  26"
25,211870,Tully & Eastridge Way,60050," 22,  26"
26,211871,Tully & Quimby,60053," 22,  26"
27,211871,Tully & Kenesta,60054," 22,  26"
28,211871,King & Tully,60055," 22,  77"
29,211871,King & Seminole,60056," 22,  77"
30,211871,King & Cunningham,60057," 22,  77"
31,211871,King & Ocala,60058," 22,  77"
32,211871,King & Biscayne,60059," 22,  77"
33,211871,King & Everglade,60060," 22,  77"
34,211871,King & Story,60061," 22,  77"
35,211871,King & Chaucer,60062," 22,  77"
36,211871,King & Virginia,60063," 22,  77"
37,211871,King & Kammerer,60064," 22,  77"
38,211871,King & San Antonio,60065," 22,  77"
39,212320,King & Alum Rock,60066," 77, 523"
40,212320,King & McKee,60067," 77, 523"
41,212320,King & Las Plumas,60068,77
42,212211,Hedding & 11th,60075,66
43,212401,Almaden & Mountain Shadow,60088,83
44,212401,Almaden & Viewpoint,60089,83
45,212400,Almaden & Via Valiente,60098," 83,  83"
46,212400,Almaden & Shadowbrook,60099,83
47,212400,Almaden & Trinidad,60100,83
48,212400,Almaden & Trinidad,60101,83
49,212400,Almaden & Coleman,60106," 83,  64"
50,212670,Almaden Station,60107, 
51,212191,Winfield & Blossom Hill,60108,64A
52,212191,Winfield & Blossom River,60109," 83, 64A"
53,212191,Chynoweth & Winfield,60110," 83, 64A"
54,212400,Ohlone-Chynoweth Station,60111," 83,  83, 64A"
55,212190,Chynoweth & Pearl,60112," 83, 64A"
56,212190,Winfield & Blossom River,60113," 83, 64A"
57,212190,Winfield & Blossom Hill,60114,64A
58,212401,Almaden & Coleman,60115," 83,  64"
59,212200,Almaden & Camden,60120," 83,  64,  64, 64A, 64A"
60,212401,Almaden & Crown,60121,83
61,212401,Almaden & Trinidad,60122,83
62,212401,Via Valiente & Almaden,60123,83
63,212401,Via Valiente & Bret Harte,60124,83
64,212401,Via Valiente & Camden,60125,83
65,212401,Camden & Shearwater,60126,83
66,212401,Camden & Queenswood,60127,83
67,212401,Camden & Casswood,60128,83
68,212401,Camden & Harry,60129,83
69,212401,Harry & Grandwood,60130,83
70,212401,McKean & Martwood,60132,83
71,212220,Monterey & Vineyard,60146,68
72,211840,Morgan Hill Caltrain,60155,"121, 168, 168, 185"
73,212220,Monterey & Dunne,60156,68
74,212220,Monterey & 3rd,60157,68
75,212220,Main & Monterey,60158," 87,  87,  68"
76,212220,Main & Hale,60159," 87,  68"
77,212450,Main & Crest,60163,87
78,212221,Main & Monterey,60165,68
79,211961,Monterey & 3rd,60166," 68, 287"
80,212450,Main & Monterey,60209," 87,  87"
81,212450,Main & Calle Mazatan,60210,87
82,212450,Main & Grand Prix,60211,87
83,212450,Main & Carriage Lamp,60212,87
84,212450,Main & Serene,60213,87
85,212450,Live Oak High School,60214," 87,  87"
86,212450,Mission View & Mission Avenida,60215,87
87,211841,Cochrane & Sutter,60216," 87,  87, 121, 168, 185"
88,212450,Cochrane & Cochrane Circle,60217,87
89,212450,Peebles & Monterey,60218,87
90,212450,Peebles & Calle Moniz,60219,87
91,212450,Freeway Vista & Burnett,60220,87
92,212451,Mobile Home Estates,60221,87
93,212451,Cochrane & Cochrane Circle,60222,87
94,212451,Cochrane & Butterfield,60223,87
95,211840,Cochrane & Sutter,60224," 87, 121, 168, 185"
96,212451,Mission View & Cochrane,60225,87
97,212451,Half & Mission View,60226,87
98,212451,Main & Elm,60227,87
99,211961,Live Oak High School,60228," 87, 287"
100,211961,Main & Laurel,60229," 87, 287"
101,211961,Main & Carriage Lamp,60230," 87, 287"
102,211961,Main & Grand Prix,60231," 87, 287"
103,211961,Main & Calle Mazatan,60232," 87, 287"
104,211840,Gilroy Caltrain,60233," 84,  84, 168, 168"
105,212420,10th & Alexander,60236,84
106,212420,Kaiser Gilroy,60240,84
107,212420,Arroyo & Camino Arroyo,60242,84
108,212420,San Ysidro & Leavesley,60243," 84,  85"
109,212420,San Ysidro & Las Animas,60244," 84,  85"
110,212420,Saint Louise Regional Hospital,60245," 84,  84,  85,  85"
111,212421,San Ysidro & Las Animas,60246," 84,  85"
112,212421,San Ysidro & Leavesley,60247," 84,  85"
113,212430,6th & Eigelberry,60255,85
114,212670,Gilroy Caltrain,60256,"121, 121"
115,212430,6th & Church,60257,85
116,212430,6th & Hanna,60258,85
117,212430,6th & Carmel,60259,85
118,212430,6th & Miller,60260,85
119,212430,Wren & Perrelli,60265,85
120,212430,Wren & 3rd,60266," 85,  85"
121,212430,Monte Bello & Wren,60267," 85,  85"
122,212430,Monte Bello & Santa Barbara,60268," 85,  85"
123,212430,WREN & 1ST,60270, 
124,212430,Wren & Welburn,60271, 
125,212430,WREN & LAWRENCE,60272, 
126,212221,Monterey & Farrell,60278,68
127,212221,Monterey & Las Animas,60279,68
128,212431,Wren & Ramona,60282, 
129,212431,Wren & Gary,60283, 
130,212431,Wren & Welburn,60284, 
131,212431,Wren & 3rd,60286,85
132,212431,Wren & Byers,60287,85
133,212431,6th & Princevalle,60293,85
134,212431,6th & Hanna,60294,85
135,212431,6th & Rosanna,60295,85
136,212430,Gilroy Caltrain,60296," 85,  85, 185, 185"
137,212431,6th & Miller,60322,85
138,211860,El Camino and Stanford Shopping Center,60327,21
139,211870,Palo Alto Transit Center (Bay 10),60328," 22, 522"
140,211870,El Camino & Palm,60329,22
141,211870,El Camino & Galvez,60330," 22, 522"
142,211870,El Camino & Sam McDonald,60331,22
143,211870,El Camino & Churchill,60332,22
144,211870,El Camino & Serra,60333,22
145,211870,El Camino & Oxford,60334,22
146,211870,El Camino & California,60335," 22, 522"
147,211790,El Camino & Page Mill,60336," 22, 101, 102, 103"
148,211870,El Camino & Hansen,60337,22
149,211870,El Camino & Matadero,60338,22
150,211870,El Camino & Barron,60339,22
151,211870,El Camino & Los Robles,60340,22
152,211870,El Camino & Vista,60341,22
153,211870,El Camino & Maybell,60342,22
154,211870,El Camino & Arastradero,60343," 22, 522"
155,211870,El Camino & Tamarack,60344,22
156,211870,El Camino & Los Altos,60345,22
157,211870,El Camino & San Antonio,60346," 22,  40"
158,211870,El Camino & Showers,60347," 22, 522"
159,211870,El Camino & Jordan,60348,22
160,211870,El Camino & Distel,60349,22
161,211870,El Camino & Rengstorff,60350,22
162,211870,El Camino & Clark,60351,22
163,211870,El Camino & El Monte,60352," 22,  52"
164,211870,El Camino & Pettis,60353," 22,  52"
165,211870,El Camino & Miramonte,60354," 22,  52"
166,211870,El Camino & Castro,60355," 22, 522"
167,211870,El Camino & Bonita,60356,22
168,211870,El Camino & Phyllis,60357,22
169,211870,El Camino & Bay,60358,22
170,211870,El Camino & Yuba,60359,22
171,211870,El Camino & Americana,60360,22
172,211870,El Camino & Knickerbocker,60361," 22, 522"
173,211870,El Camino & Grape,60362,22
174,211870,El Camino & Mary,60363,22
175,211870,El Camino & Hollenbeck,60364,22
176,211870,El Camino & Mathilda,60365,22
177,211870,El Camino & Sunnyvale-Saratoga,60366," 22, 522"
178,211870,El Camino & Cezanne,60367,22
179,211870,El Camino & Remington,60368," 22, 522"
180,211870,El Camino & Maria,60369,22
181,211870,El Camino & Wolfe,60370," 22, 522"
182,211870,El Camino & Poplar,60371,22
183,211870,El Camino & Henderson,60372,22
184,211870,El Camino & Halford,60373," 22, 522"
185,211870,El Camino & Flora Vista,60374,22
186,211870,El Camino & Pomeroy,60375,22
187,211870,El Camino & Calabazas,60376,22
188,211870,El Camino & Alpine,60377,22
189,211870,El Camino & Kiely,60378," 22, 522"
190,211870,El Camino & Bowe,60379,22
191,211870,El Camino & San Tomas,60380,22
192,211870,El Camino & Los Padres,60381,22
193,211870,El Camino & McCormick,60382,22
194,211870,El Camino & Scott,60383," 22, 522"
195,211870,El Camino & Jefferson,60384,22
196,211860,Monroe & Harrison,60386,21
197,211860,Monroe & Franklin,60387," 60,  21"
198,211860,Homestead & Main,60388,21
199,211860,Benton & Sherman,60391," 60,  59,  21,  53"
200,212160,Santa Clara Transit Center,60392," 59,  59"
201,211870,El Camino & Bellomy,60393,22
202,211870,El Camino & Bellomy,60394,22
203,211870,El Camino & The Alameda,60395,22
204,211870,The Alameda & Idaho,60396,22
205,211870,The Alameda & Newhall,60397,22
206,211870,The Alameda & McKendrie,60398,22
207,211870,The Alameda & University,60399,22
208,211870,The Alameda & Naglee,60400," 22, 522"
209,211870,The Alameda & Fremont,60401,22
210,211870,The Alameda & Hester,60402,22
211,211870,The Alameda & Hanchett,60403," 22, 522"
212,211870,The Alameda & Keeble,60404," 22,  63, 64A"
213,211870,The Alameda & Cleaves,60405," 22,  63, 64A"
214,211870,The Alameda & Bush,60406," 22,  63, 64A"
215,212670,San Jose Diridon Station,60407,63
216,211870,Santa Clara & Montgomery,60408," 22, 522"
217,211870,Santa Clara & Delmas,60409," 22,  68, 703"
218,211841,Santa Clara & Almaden Boulevard,60410," 22,  68, 168, 703, 500"
219,211870,Santa Clara & Almaden Avenue,60411," 22,  68, 703"
220,211870,Santa Clara & 1st,60412," 22,  22,  23,  23, 703"
221,211870,Santa Clara & 6th,60413," 22,  23,  66, 523, 500, 522"
222,211870,Santa Clara & 7th,60414," 22,  23,  66, 64A"
223,211870,Santa Clara & 11th,60415," 22,  23"
224,211870,Santa Clara & 13th,60416," 22,  23"
225,211870,Santa Clara & 15th,60417," 22,  23"
226,211870,Santa Clara & 17th,60418," 22,  23, 523, 522"
227,211870,Santa Clara & 21st,60419," 22,  23"
228,211870,Santa Clara & 24th,60420," 22,  23, 523, 522"
229,211870,Santa Clara & 28th,60421," 22,  23"
230,211870,Alum Rock & 33rd,60422," 22,  23"
231,211871,King & Waverly,60425," 22,  77"
232,211871,Alum Rock & King,60426," 22,  23, 523"
233,211871,Alum Rock & 33rd,60428," 22,  23"
234,211871,Santa Clara & 28th,60429," 22,  23"
235,211871,Santa Clara & 26th,60430," 22,  23"
236,211871,Santa Clara & 24th,60431," 22,  23, 523, 522"
237,211871,Santa Clara & 22nd,60432," 22,  23"
238,211871,Santa Clara & 20th,60433," 22,  23"
239,211871,Santa Clara & 17th,60434," 22,  23, 523, 522"
240,211871,Santa Clara & 14th,60435," 22,  23"
241,211871,Santa Clara & 13th,60436," 22,  23"
242,211871,Santa Clara & 11th,60437," 22,  23"
243,211871,Santa Clara & 7th,60438," 22,  23,  66"
244,211871,Santa Clara & 5th,60439," 22,  23,  66, 523, 500, 522"
245,212071,Santa Clara & 1st,60440,"500, 522"
246,211871,Santa Clara & Market,60441," 22,  68"
247,211871,Santa Clara & Almaden Avenue,60442," 22,  68, 703"
248,211840,Santa Clara & Almaden Boulevard,60443," 22,  68, 168, 703, 500"
249,211871,Santa Clara & Delmas,60444," 22,  68"
250,211871,Santa Clara & Cahill,60445," 22, 522"
251,211871,The Alameda & Bush,60446," 22,  63, 64A"
252,211871,The Alameda & Rhodes,60447," 22,  63, 64A"
253,211871,The Alameda & Morrison,60448," 22,  63, 64A"
254,211871,The Alameda & Julian,60449," 22, 522"
255,211871,The Alameda & Hester,60450,22
256,211871,The Alameda & Schiele,60451,22
257,211871,The Alameda & Taylor,60452," 22, 522"
258,211871,The Alameda & University,60453,22
259,211871,The Alameda & McKendrie,60454,22
260,211871,The Alameda & Newhall,60455,22
261,211871,The Alameda & Morris,60456,22
262,211871,The Alameda & Portola,60457,22
263,211871,El Camino & The Alameda,60458,22
264,211871,El Camino & Campbell,60459,22
265,211871,Santa Clara Transit Center,60460," 22, 522"
266,211861,Benton & El Camino,60461," 60,  59,  21,  53"
267,211861,Lafayette & Franklin,60462," 59,  21"
268,211861,Homestead & Main,60463,21
269,211861,Monroe & Franklin,60464," 60,  21"
270,211861,Monroe & Fremont,60465,21
271,211871,El Camino & Monroe,60466,22
272,211871,El Camino & Lincoln,60467,22
273,211871,El Camino & Scott,60468," 22, 522"
274,211871,El Camino & Los Padres,60469,22
275,211871,El Camino & San Tomas,60470,22
276,211871,El Camino & Bowe,60471,22
277,211871,El Camino & Bowers,60472," 22, 522"
278,211871,El Camino & Alpine,60473,22
279,211871,El Camino & Calabazas,60474,22
280,211871,El Camino & Pomeroy,60475,22
281,211871,El Camino & Flora Vista,60476,22
282,211871,El Camino & Lawrence,60477," 22, 522"
283,211871,El Camino & Sycamore,60478,22
284,211871,El Camino & Poplar,60479,22
285,211871,El Camino & Wolfe,60480," 22, 522"
286,211871,El Camino & Maria,60481,22
287,211871,El Camino & Fair Oaks,60482," 22, 522"
288,211871,El Camino & Cezanne,60483,22
289,211871,El Camino & Sunnyvale,60484," 22, 522"
290,211871,El Camino & Mathilda,60485,22
291,211871,El Camino & Pastoria,60486,22
292,211871,El Camino & Mary,60487,22
293,211871,El Camino & Grape,60488,22
294,211871,El Camino & Bernardo,60489," 22, 522"
295,211871,El Camino & Sylvan,60490,22
296,211871,El Camino & Mountain View-Alviso,60491,22
297,211871,El Camino & Calderon,60492,22
298,211871,El Camino & Bush,60493,22
299,211871,El Camino & Castro,60494," 22,  52,  52, 522"
300,211871,El Camino & Shoreline,60495," 22,  52"
301,211871,El Camino & Mariposa,60496,22
302,211871,El Camino & Escuela,60497,22
303,211871,El Camino & Rengstorff,60498,22
304,211871,El Camino & Ortega,60499,22
305,211871,El Camino & Showers,60500," 22, 522"
306,211871,El Camino & San Antonio,60501,22
307,211871,El Camino & Cesano,60502,22
308,211871,El Camino & Tamarack,60503,22
309,211871,El Camino & Charleston,60504," 22, 288, 522"
310,211871,El Camino & El Camino Way,60505,22
311,211871,El Camino & El Camino Way,60507,22
312,211871,El Camino & Curtner,60508,22
313,211871,El Camino & Margarita,60509,22
314,211871,El Camino & Portage,60510,22
315,211871,El Camino & Page Mill,60511," 22, 182"
316,211871,El Camino & California,60512," 22, 522"
317,211871,El Camino & Stanford,60513,22
318,211871,El Camino & Park,60514,22
319,211871,El Camino & Churchill,60515,22
320,211871,El Camino & Sam McDonald,60516,22
321,211871,El Camino & Embarcadero,60517," 22, 522"
322,211871,El Camino & Wells,60518,22
323,211870,Palo Alto Transit Center (Bay 1),60519," 22, 522"
324,212031,Showers & Latham,60524," 40,  40"
325,212031,San Antonio & El Camino,60525,40
326,212031,San Antonio & Portola,60526,40
327,212031,San Antonio & Pine,60527,40
328,212031,San Antonio & Yerba Buena,60528,40
329,212031,San Antonio & Almond,60529," 40,  40"
330,212031,San Antonio & Edith,60530,40
331,212031,San Antonio & Hillview,60531,40
332,212031,San Antonio & Whitney,60532,40
333,212031,San Antonio & Lyell,60533,40
334,212031,El Monte & University,60534," 40,  52"
335,212031,El Monte & Bay Tree,60535," 40,  52"
336,212031,El Monte & Voorhees,60536," 40,  52"
337,212030,Foothill College Loop at Planetarium,60538," 40,  40,  52,  52"
338,212030,El Monte & Stonebrook,60540," 40,  52"
339,212030,El Monte & Voorhees,60541," 40,  52"
340,212030,El Monte & Summerhill,60542," 40,  52"
341,212030,El Monte & University,60543," 40,  52"
342,212081,Grant & Thurston,60552,51
343,212081,Grant Road & Grant Avenue,60553,51
344,212081,Grant @ Library,60554,51
345,212081,Grant & Arboretum,60555,51
346,212081,Grant & Homestead,60556,51
347,212081,Foothill & Cristo Rey,60557,51
348,212081,Foothill & Alpine,60558,51
349,212081,Stevens Creek & Foothill,60560,51
350,212081,Stevens Creek & Phar Lap,60561,51
351,212081,Stevens Creek & Pasadena,60562,51
352,212081,Stevens Creek & Bubb,60563,51
353,212081,Stevens Creek & Mary,60564,51
354,211880,Stevens Creek & Stelling,60565," 23, 523,  51"
355,211880,Stevens Creek & Bandley,60566," 23,  51"
356,211880,Stevens Creek & De Anza,60567," 23, 523"
357,211880,Stevens Creek & Torre,60568,23
358,211880,Stevens Creek & Blaney,60569,23
359,211880,Stevens Creek & Portal,60570,23
360,211880,Stevens Creek & Miller,60571," 23, 523,  53,  53"
361,211880,Stevens Creek & Finch,60572," 23,  23"
362,211880,Stevens Creek & Tantau,60573,23
363,211791,Stevens Creek & Stern,60574," 23, 101, 182"
364,211880,Stevens Creek & Interstate 280,60575,23
365,211880,Stevens Creek & Loma Linda,60576," 23, 523"
366,211880,Stevens Creek & Casa View,60577,23
367,211880,Stevens Creek & Albany,60578,23
368,211880,Stevens Creek & Richfield,60579,23
369,211880,Stevens Creek & Palace,60580,23
370,211880,Stevens Creek & Lopina,60581,23
371,211880,Stevens Creek & Kiely,60582," 23, 523"
372,211880,Stevens Creek & Saratoga,60583,23
373,211880,Stevens Creek & Boynton,60584,23
374,211880,Stevens Creek & Harold,60585," 23, 523"
375,211880,Stevens Creek & Cypress,60586,23
376,211880,Stevens Creek & Henry,60587,23
377,211880,Stevens Creek & Maplewood,60588,23
378,212171,Valley Fair Transit Center,60589,60
379,212160,Forest & Monroe,60590,59
380,212160,Forest & Di Salvo,60591,59
381,211880,Stevens Creek & Bradley,60593,23
382,211880,San Carlos & Bascom,60594," 23, 523"
383,211880,San Carlos & Arleta,60595,23
384,211880,San Carlos & Leland,60596,23
385,211880,San Carlos & Leigh,60597,23
386,211880,San Carlos & Buena Vista,60598,23
387,211880,San Carlos & Willard,60599,23
388,211880,San Carlos & Grand,60600," 23, 523"
389,211880,San Carlos & Lincoln,60601," 23,  65"
390,211880,San Carlos & Sunol,60602," 23,  65"
391,211880,San Carlos & Bird,60603," 23, 523"
392,211880,San Carlos & Josefa,60604,23
393,211880,San Carlos & Delmas,60605,23
394,211880,San Carlos & Guadalupe River,60606,23
395,211840,San Carlos & Convention Center,60607," 23, 168, 168, 523"
396,211840,1st & Paseo De San Antonio,60608," 66,  68, 168, 703, 703"
397,212220,1st & Santa Clara,60609," 66,  68, 168, 168"
398,212670,1st & Saint John,60610, 
399,212300,1st & Bassett,60611," 72,  73"
400,212300,Bassett Terminal,60612," 72,  72,  73,  73"
401,212301,2nd & Bassett,60613," 72,  73"
402,212301,2nd & Julian,60614," 72,  73"
403,212670,2nd & Saint John,60615, 
404,211841,2nd & Santa Clara,60616," 66,  68, 168"
405,211841,2nd & Paseo de San Antonio,60617," 66,  68, 168, 703"
406,211881,San Carlos & Market,60618,23
407,211841,San Carlos & Market,60619," 23, 168, 523"
408,211881,San Carlos & Woz Way,60620,23
409,211881,San Carlos & Delmas,60621," 23, 703"
410,211881,San Carlos & Gifford,60622,23
411,211881,San Carlos & Josefa,60623,23
412,211881,San Carlos & Bird,60624," 23, 523, 64A"
413,211881,San Carlos & Sunol,60625," 23,  65"
414,211881,San Carlos & Lincoln,60626,23
415,211881,San Carlos & Meridian,60628,23
416,211881,San Carlos & Buena Vista,60629,23
417,211881,San Carlos & Menker,60630,23
418,211881,San Carlos & Shasta,60631,23
419,211881,San Carlos & Wabash,60632,23
420,211881,San Carlos & Brooklyn,60633,23
421,211881,San Carlos & Bascom,60634," 23, 523"
422,211881,Stevens Creek & Bradley,60635,23
423,212161,Forest at O'Conner Hospital,60637,59
424,212161,Forest & Monroe,60638,59
425,212170,Valley Fair Transit Center,60639,60
426,212171,Winchester & Dorcich,60640,60
427,211881,Stevens Creek & Winchester,60641,23
428,211881,Stevens Creek & Henry,60642,23
429,211881,Stevens Creek & Cypress,60643,23
430,211881,Stevens Creek & San Tomas,60644," 23, 523"
431,211881,Stevens Creek & Saratoga,60645,23
432,211881,Stevens Creek & Kiely,60646," 23, 523"
433,211881,Stevens Creek & Lopina,60647,23
434,211881,Stevens Creek & Woodhams,60648,23
435,211881,Stevens Creek & Cronin,60649,23
436,211881,Stevens Creek & Rodonovan,60650,23
437,211881,Stevens Creek & Cabot,60651," 23, 523"
438,211790,Stevens Creek & Interstate 280,60653," 23, 101, 182"
439,211881,Stevens Creek & Tantau,60654," 23,  53"
440,211881,Stevens Creek & Finch,60655," 23,  53"
441,211881,Stevens Creek & Wolfe,60656," 23, 523"
442,211881,Stevens Creek & Portal,60657,23
443,211881,Stevens Creek & Blaney,60658,23
444,211881,Stevens Creek & Vista,60659,23
445,211881,Stevens Creek & De Anza,60660," 23,  55, 523,  51,  25"
446,211881,Stevens Creek & Saich,60661," 23,  55,  51,  25"
447,211881,Stevens Creek & Stelling,60662," 23,  51"
448,212080,Stevens Creek & Mary,60663,51
449,212080,Stevens Creek & Peninsula,60664,51
450,212080,Stevens Creek & Mann,60665,51
451,212080,Stevens Creek & Phar Lap,60666,51
452,212080,Stevens Creek & Foothill,60667,51
453,212080,Foothill & Cupertino,60668,51
454,212080,Foothill & Vista Knoll,60669,51
455,212080,Foothill & Starling,60670,51
456,212080,Foothill & Homestead,60671,51
457,212080,Grant & Arboretum,60672,51
458,212080,Grant @ Library,60673,51
459,212080,Grant Road & Grant Avenue,60674,51
460,212080,Grant & Morton,60675,51
461,212030,San Antonio & Lyell,60683," 40,  40,  40"
462,212030,San Antonio & Pepper,60684,40
463,212030,San Antonio & Hillview,60685,40
464,212030,San Antonio & Angela,60686,40
465,212030,San Antonio & Almond,60687," 40,  40"
466,212030,San Antonio & Yerba Buena,60688,40
467,212030,San Antonio & Arbuelo,60689,40
468,212030,San Antonio & Portola,60690,40
469,211860,San Antonio & El Camino,60691," 21,  21"
470,211860,San Antonio & Miller,60692," 21,  21"
471,211860,California & Pachetti,60693,21
472,211860,Showers & California,60694," 40,  21,  21"
473,212080,Saich & Stevens Creek,60695," 51,  51"
474,212080,Alves & Park Circle,60696,51
475,211910,Stelling & Stevens Creek,60697," 25,  25"
476,211910,Stelling & Pepper Tree,60698," 55,  25"
477,211910,McClellan & Stelling,60699," 55,  25"
478,211910,McClellan & Felton,60700," 55,  25"
479,211910,Bollinger & De Anza,60701,25
480,211910,Bollinger & Blaney,60702,25
481,211910,Bollinger & Alderbrook,60703,25
482,211910,Bollinger & Miller,60704,25
483,211910,Bollinger & Tullipan,60705,25
484,211910,Bollinger & Johnson,60706,25
485,211910,Bollinger & Wunderlich,60707,25
486,211910,Moorpark & Lawrence,60708,25
487,211910,Williams & Moorpark,60709,25
488,211910,Williams & Happy Valley,60710,25
489,211910,Williams & Marilla,60711,25
490,211910,Williams & Pinewood,60712,25
491,211910,Williams & Saratoga,60713,25
492,211910,Williams & Ranchero,60714,25
493,211910,Williams & Oakmont,60715,25
494,211910,Williams & Boynton,60716,25
495,211910,Williams & Phelps,60717,25
496,211910,Williams & Calboro,60718,25
497,211910,Williams & Eden,60719,25
498,211910,Williams & Winchester,60720,25
499,211910,Winchester & Neal,60721," 60,  25"
500,211910,Winchester & Magliocco,60722," 60,  25"
501,211910,Moorpark & Winchester,60723,25
502,211910,Moorpark & Monroe,60724,25
503,211910,Moorpark & Thornton,60725,25
504,211910,Clove & Thornton,60727,25
505,211910,Clove & Ginger,60728,25
506,211910,Bascom & Renova,60731," 61,  25"
507,211910,Fruitdale & Bascom,60732,25
508,211910,Fruitdale & Sherman Oaks,60733,25
509,211910,Fruitdale & Leigh,60734,25
510,211910,Fruitdale & College,60735,25
511,211811,Fruitdale & Southwest Expressway,60736,"103,  25"
512,211910,Meridian & Fruitdale,60737," 63,  25, 64A"
513,211910,Meridian & Westwood,60738," 63,  25, 64A"
514,211910,Willow & Meridian,60739,25
515,211910,Willow & Camino Ramon,60740,25
516,211910,Willow & Cherry,60741,25
517,211910,Willow & Carolyn,60742,25
518,211910,Willow & Crescent,60743,25
519,211910,Willow & Lincoln,60744,25
520,211910,Willow & Kotenberg,60745,25
521,211910,Willow & Bird,60746,25
522,211910,Willow & Delmas,60747,25
523,211910,Willow & Minnesota,60749,25
524,211920,Tamien Station,60750," 56,  56, 256, 256"
525,211910,Willow & Palm,60751,25
526,211910,Willow & Almaden,60752,25
527,211910,Graham & Mastic,60753,25
528,211910,Keyes & 1st,60754,25
529,211910,Keyes & 5th,60755,25
530,211910,Keyes & 7th,60756,25
531,211910,Keyes & 10th,60757," 25,  73"
532,211910,Keyes & 12th,60758," 25,  73"
533,211910,Story & Roberts,60759,25
534,211910,Story & Lucretia,60760,25
535,211910,Story & McLaughlin,60761,25
536,211910,Story & King,60762,25
537,211910,Story & Bal Harbor,60763,25
538,211910,Story & Hopkins,60764,25
539,211910,Story & Karl,60765,25
540,211910,Story & Jackson,60766,25
541,211910,Story & Leeward,60767,25
542,211910,Story & Capitol,60768,25
543,211910,Story & McGinness,60769,25
544,211910,Story & Lyndale,60770,25
545,211911,White & Woodhaven,60780," 71,  25"
546,211911,Story & White,60781,25
547,211911,Story & Lyndale,60782,25
548,211911,Story & McGinness,60783,25
549,211911,Story & Capitol,60784,25
550,211911,Story & Leeward,60785,25
551,211911,Story & Jackson,60786,25
552,211911,Story & Hopkins,60787,25
553,211911,Story & McCreery,60788,25
554,211911,Story & King,60789,25
555,211911,Story & McLaughlin,60790,25
556,211911,Story & Lucretia,60791,25
557,211911,Keyes & 12th,60792," 25,  73"
558,211911,Keyes & 10th,60793,25
559,211911,Keyes & 7th,60794,25
560,211911,Keyes & 5th,60795,25
561,211911,Goodyear & 1st,60796,25
562,211911,Willow & Almaden,60797,25
563,211911,Willow & Palm,60798,25
564,211911,Willow & Minnesota,60799,25
565,211911,Willow & Spencer,60800,25
566,211911,Willow & Shepherd,60801,25
567,211911,Willow & Bird,60802,25
568,211911,Willow & Chabrant,60803,25
569,211911,Willow & Lincoln,60804,25
570,211911,Willow & Carolyn,60805,25
571,211911,Willow & Camino Ramon,60806,25
572,211911,Willow & Glen Eyre,60807,25
573,211911,Meridian & Willow,60808," 63,  25, 64A"
574,211911,Meridian & Westwood,60809," 63,  25, 64A"
575,211911,Fruitdale & Meridian,60810,25
576,211810,Fruitdale & Southwest Expressway,60811,"103,  25"
577,211911,Fruitdale & Goodwin,60812,25
578,211911,Fruitdale & Leigh,60813,25
579,211911,Fruitdale & Sherman Oaks,60814,25
580,212180,Bascom & Fruitdale,60815," 61,  25"
581,211911,Moorpark & Thornton,60820,25
582,211911,Moorpark & Monroe,60821,25
583,211911,Winchester & Moorpark,60822," 60,  25"
584,211911,Winchester & Magliocco,60823," 60,  25"
585,211911,Winchester & Neal,60824," 60,  25"
586,211911,Williams & Winchester,60825,25
587,211911,Williams & Eden,60826,25
588,211911,Williams & Calboro,60827,25
589,211911,Williams & Cypress,60828,25
590,211911,Williams & Boynton,60829,25
591,211911,Williams & Oakmont,60830,25
592,211911,Williams & Orchid,60831,25
593,211911,Williams & Saratoga,60832,25
594,211911,Williams & Leo,60833,25
595,211911,Williams & Rockdale,60834,25
596,211911,Williams & Happy Valley,60835,25
597,211911,Moorpark & Lawrence,60836,25
598,211911,Bollinger & Wunderlich,60837,25
599,211911,Bollinger & Johnson,60838,25
600,211911,Bollinger & Tantau,60839,25
601,211911,Bollinger & Miller,60840,25
602,211911,Bollinger & Alderbrook,60841,25
603,211911,Bollinger & Blaney,60842,25
604,211911,Bollinger & Faralone,60843,25
605,211911,De Anza & Bollinger,60844," 51,  25"
606,212670,Lockheed Martin Transit Center,60849," 56,  56"
